time_sec, foot_right_relative_x, foot_right_relative_y, foot_right_relative_z, root_roll_relative,  root_pitch_relative, root_yaw_relative, root_relative_x, root_relative_y, root_relative_z
5.92066, 75.306641, 22.261719, 39.929688, 0.361834, 0.546156, 0.557361, 75.8125, -14.597656, 49.482422
5.954053, 73.404297, 22.726563, 40.326172, 0.324212, 0.522071, 0.567413, 71.949219, -14.019531, 50.046875
5.977014, 71.892578, 23.144531, 40.142578, 0.301307, 0.50253, 0.568268, 68.875, -13.394531, 50.173828
5.998738, 70.179688, 23.292969, 40.3125, 0.285731, 0.477078, 0.571963, 65.71875, -13.230469, 49.947266
6.020955, 68.03125, 23.421875, 40.556641, 0.263277, 0.444723, 0.582836, 62.169922, -13.125, 49.585938
6.054937, 64.609375, 23.734375, 40.894531, 0.221755, 0.389878, 0.59997, 56.443359, -12.808594, 48.0
6.077137, 62.304688, 23.929688, 40.818359, 0.197999, 0.349078, 0.608054, 52.822266, -12.625, 46.632813
6.099015, 60.025391, 24.007813, 40.603516, 0.174721, 0.309986, 0.614841, 49.376953, -12.488281, 45.132813
6.121811, 57.478516, 24.179688, 40.34375, 0.14374, 0.270747, 0.619945, 45.759766, -12.273438, 43.070313
6.143976, 55.076172, 24.382813, 39.914063, 0.111439, 0.233338, 0.623655, 42.65625, -12.007813, 40.464844
6.178195, 51.800781, 24.742188, 38.5625, 0.069912, 0.166418, 0.628781, 38.925781, -11.628906, 36.851563
6.200354, 49.923828, 25.078125, 37.611328, 0.042589, 0.129466, 0.630488, 37.146484, -11.433594, 34.716797
6.222291, 48.130859, 25.375, 36.978516, 0.02648, 0.099766, 0.632372, 35.666016, -11.226563, 32.640625
6.244921, 46.417969, 25.734375, 36.322266, 0.016569, 0.074308, 0.637216, 34.388672, -10.949219, 30.585938
6.278315, 44.347656, 26.492188, 34.755859, 0.005273, 0.045328, 0.641118, 33.125, -10.414063, 28.119141
6.300625, 43.359375, 27.21875, 33.402344, -0.008021, 0.033605, 0.642424, 32.669922, -9.957031, 26.769531
6.32307, 42.701172, 27.847656, 31.796875, -0.025243, 0.029685, 0.644018, 32.457031, -9.464844, 25.662109
6.344886, 42.306641, 28.515625, 30.021484, -0.03996, 0.0308, 0.645461, 32.326172, -9.015625, 24.824219
6.377633, 41.962891, 29.210938, 27.820313, -0.057615, 0.041809, 0.646668, 32.337891, -8.515625, 24.363281
6.400307, 41.710938, 30.074219, 25.851563, -0.071404, 0.061443, 0.647784, 32.363281, -7.714844, 24.289063
6.422753, 41.439453, 30.605469, 24.882813, -0.074839, 0.082469, 0.651203, 32.566406, -7.261719, 24.705078
6.444588, 41.123047, 31.058594, 24.441406, -0.06976, 0.106589, 0.656247, 32.902344, -6.976563, 25.335938
6.477969, 41.009766, 31.535156, 24.472656, -0.058232, 0.145643, 0.663515, 33.917969, -6.546875, 27.662109
6.500425, 40.601563, 32.054688, 24.658203, -0.050654, 0.173367, 0.671552, 34.925781, -6.070313, 29.470703
6.523329, 40.373047, 32.484375, 25.337891, -0.035943, 0.210279, 0.679265, 36.337891, -5.578125, 31.646484
6.545275, 40.060547, 33.066406, 26.310547, -0.012246, 0.255845, 0.684456, 38.009766, -4.835938, 33.96875
6.57836, 40.638672, 33.386719, 27.712891, 0.024941, 0.322195, 0.6795, 41.392578, -4.203125, 37.146484
6.600965, 40.914063, 33.632813, 28.822266, 0.039791, 0.358358, 0.680824, 44.0, -3.53125, 39.361328
6.623491, 41.564453, 33.800781, 29.822266, 0.053566, 0.394637, 0.678872, 46.888672, -2.875, 41.230469
6.645507, 42.509766, 34.007813, 30.806641, 0.071721, 0.434506, 0.670899, 49.962891, -2.214844, 42.787109
6.678915, 44.189453, 34.410156, 31.90625, 0.100984, 0.499367, 0.64918, 54.769531, -0.964844, 44.482422
6.702419, 45.458984, 34.949219, 32.230469, 0.116211, 0.544392, 0.629159, 58.220703, 0.503906, 45.582031
6.724542, 46.787109, 35.375, 32.652344, 0.131456, 0.583636, 0.60905, 61.373047, 1.597656, 46.199219
6.746954, 48.263672, 35.734375, 33.240234, 0.150821, 0.621733, 0.584297, 64.365234, 2.460938, 46.628906
6.768833, 49.861328, 36.101563, 33.724609, 0.173429, 0.659731, 0.553183, 66.982422, 3.070313, 46.699219
6.802891, 52.269531, 36.6875, 34.548828, 0.206996, 0.716038, 0.498541, 70.697266, 3.828125, 46.542969
6.825047, 53.894531, 36.769531, 35.386719, 0.224185, 0.741975, 0.471353, 72.736328, 3.34375, 45.558594
6.847365, 55.5, 37.003906, 35.841797, 0.241718, 0.763039, 0.44488, 74.652344, 3.460938, 45.279297
6.869879, 57.025391, 37.34375, 36.259766, 0.259537, 0.781601, 0.415084, 76.285156, 3.554688, 44.957031
6.903565, 59.197266, 38.085938, 36.357422, 0.279587, 0.808568, 0.364058, 78.253906, 3.785156, 44.433594
6.925797, 60.603516, 38.347656, 36.445313, 0.293809, 0.823598, 0.330244, 79.361328, 3.714844, 44.185547
6.948043, 61.875, 38.773438, 36.121094, 0.307863, 0.837133, 0.294054, 80.285156, 3.921875, 43.912109
6.970437, 62.933594, 39.15625, 35.791016, 0.318772, 0.84814, 0.259877, 80.972656, 4.109375, 43.751953
7.003841, 64.230469, 39.09375, 35.279297, 0.329673, 0.857568, 0.224694, 81.751953, 3.871094, 43.796875
7.02586, 65.224609, 38.578125, 35.724609, 0.336637, 0.857044, 0.213837, 82.003906, 3.0, 44.195313
7.048276, 65.818359, 38.601563, 35.134766, 0.342771, 0.854183, 0.204215, 81.886719, 2.847656, 44.226563
7.07059, 66.138672, 38.972656, 34.191406, 0.349153, 0.85124, 0.192845, 81.382813, 3.1875, 44.294922
7.104888, 66.449219, 39.160156, 33.039063, 0.352791, 0.846058, 0.179236, 80.34375, 3.316406, 44.535156
7.126934, 66.845703, 38.96875, 32.462891, 0.353448, 0.839228, 0.171556, 79.445313, 3.046875, 44.978516
7.149499, 66.867188, 38.714844, 32.050781, 0.355292, 0.827995, 0.17514, 78.226563, 2.761719, 45.285156
7.17167, 66.5625, 38.824219, 31.509766, 0.353935, 0.816672, 0.186059, 76.806641, 2.945313, 45.539063
7.194362, 66.171875, 38.945313, 30.992188, 0.349679, 0.805885, 0.195232, 75.148438, 3.078125, 45.681641
7.227262, 65.611328, 39.023438, 30.851563, 0.346242, 0.786894, 0.204058, 72.21875, 2.914063, 46.056641
7.249802, 65.185547, 39.023438, 30.5625, 0.348187, 0.769286, 0.210974, 69.990234, 2.847656, 46.082031
7.272935, 64.513672, 39.027344, 30.369141, 0.345623, 0.749358, 0.227975, 67.556641, 2.863281, 46.160156
7.296204, 63.630859, 39.074219, 30.132813, 0.337491, 0.726828, 0.248381, 64.896484, 2.875, 45.914063
7.32769, 62.412109, 39.078125, 29.898438, 0.32712, 0.694374, 0.266936, 60.912109, 2.804688, 45.390625
7.350004, 61.558594, 39.257813, 29.417969, 0.325222, 0.670081, 0.270106, 57.902344, 3.027344, 44.683594
7.372977, 60.519531, 39.308594, 29.037109, 0.323381, 0.643139, 0.278891, 54.865234, 3.054688, 43.734375
7.395068, 59.337891, 39.320313, 28.912109, 0.316229, 0.614151, 0.294083, 51.818359, 2.96875, 42.595703
7.428427, 57.335938, 39.402344, 28.570313, 0.301459, 0.567225, 0.323444, 47.066406, 2.851563, 40.050781
7.45028, 55.818359, 39.898438, 27.59375, 0.291665, 0.534659, 0.335354, 44.085938, 3.351563, 37.949219
7.473092, 54.296875, 40.203125, 26.898438, 0.280053, 0.498526, 0.348941, 41.541016, 3.46875, 35.789063
7.495743, 52.925781, 40.179688, 26.580078, 0.267455, 0.46248, 0.366156, 39.267578, 3.257813, 33.742188
7.529014, 51.039063, 39.988281, 26.138672, 0.254776, 0.412999, 0.394679, 36.589844, 2.773438, 30.513672
7.551458, 49.945313, 40.0, 25.472656, 0.245898, 0.387825, 0.406321, 35.189453, 2.601563, 28.410156
7.57383, 48.90625, 39.949219, 24.679688, 0.23855, 0.365643, 0.41661, 34.152344, 2.382813, 26.265625
7.596002, 47.925781, 39.800781, 24.177734, 0.231563, 0.342338, 0.430533, 33.333984, 2.089844, 24.617188
7.630416, 46.529297, 39.59375, 23.984375, 0.222079, 0.316008, 0.452399, 32.572266, 1.601563, 23.267578
7.652112, 45.724609, 39.347656, 24.414063, 0.223979, 0.309096, 0.46394, 32.3125, 1.1875, 22.90625
7.674323, 45.072266, 39.15625, 24.900391, 0.229057, 0.313274, 0.47194, 32.166016, 0.890625, 22.947266
7.696922, 44.625, 38.980469, 25.318359, 0.238159, 0.321859, 0.47651, 32.1875, 0.628906, 23.189453
7.71927, 44.335938, 38.988281, 25.691406, 0.244963, 0.334073, 0.478264, 32.3125, 0.476563, 23.712891
7.753112, 44.341797, 38.988281, 25.849609, 0.249317, 0.356382, 0.475875, 32.822266, 0.347656, 25.035156
7.77502, 44.652344, 39.007813, 25.664063, 0.247171, 0.374126, 0.469059, 33.394531, 0.347656, 26.273438
7.797575, 45.09375, 38.945313, 25.603516, 0.245983, 0.395829, 0.460629, 34.269531, 0.273438, 27.648438
7.819368, 45.625, 38.894531, 25.685547, 0.248071, 0.42026, 0.451662, 35.330078, 0.261719, 29.220703
7.853125, 46.521484, 38.886719, 26.103516, 0.256647, 0.46691, 0.432897, 37.478516, 0.371094, 32.117188
7.875268, 47.257813, 38.800781, 26.460938, 0.267697, 0.500998, 0.415419, 39.291016, 0.410156, 34.076172
7.897527, 48.091797, 38.648438, 27.070313, 0.27924, 0.534558, 0.397252, 41.40625, 0.378906, 36.119141
7.919953, 48.890625, 38.523438, 27.613281, 0.285549, 0.568996, 0.38015, 43.810547, 0.417969, 38.089844
7.953711, 50.330078, 38.457031, 28.398438, 0.294421, 0.622434, 0.349401, 47.773438, 0.558594, 40.501953
7.975945, 51.480469, 38.347656, 28.986328, 0.304647, 0.657068, 0.323719, 50.648438, 0.65625, 41.927734
7.99836, 52.691406, 38.265625, 29.636719, 0.313794, 0.689508, 0.297415, 53.728516, 0.90625, 43.349609
8.020281, 53.927734, 38.175781, 30.15625, 0.320446, 0.716406, 0.273537, 56.775391, 1.089844, 44.464844
8.053864, 55.822266, 38.101563, 30.888672, 0.327016, 0.751003, 0.241133, 61.316406, 1.414063, 45.634766
8.075842, 57.113281, 37.996094, 31.347656, 0.331821, 0.771913, 0.216412, 64.052734, 1.355469, 45.830078
8.098664, 58.478516, 37.804688, 31.701172, 0.3372, 0.791999, 0.192015, 66.734375, 1.402344, 46.15625
8.120897, 59.824219, 37.59375, 32.140625, 0.341813, 0.808856, 0.170536, 69.134766, 1.292969, 46.333984
8.154371, 61.714844, 37.492188, 32.388672, 0.346956, 0.827179, 0.140107, 71.953125, 0.796875, 45.439453
8.176606, 62.890625, 37.386719, 32.445313, 0.350626, 0.834433, 0.12331, 73.550781, 0.679688, 45.341797
8.199092, 63.972656, 37.324219, 32.546875, 0.353602, 0.83891, 0.112337, 74.878906, 0.519531, 45.0625
8.221948, 64.988281, 37.308594, 32.597656, 0.357471, 0.841423, 0.103885, 75.943359, 0.363281, 44.835938
8.244702, 65.871094, 37.3125, 32.523438, 0.361442, 0.842089, 0.096044, 76.652344, 0.242188, 44.691406
8.277804, 66.917969, 37.382813, 32.345703, 0.367203, 0.840083, 0.086067, 77.105469, 0.167969, 44.632813
8.300947, 67.591797, 37.261719, 32.171875, 0.372106, 0.836498, 0.078981, 77.095703, -0.023438, 44.748047
8.322946, 68.019531, 37.175781, 32.130859, 0.374994, 0.83197, 0.074279, 76.886719, -0.171875, 44.958984
8.345072, 68.333984, 36.960938, 32.111328, 0.376846, 0.82584, 0.075162, 76.400391, -0.425781, 45.208984
8.378726, 68.541016, 36.667969, 31.929688, 0.379645, 0.814947, 0.078719, 75.072266, -0.695313, 45.654297
8.401059, 68.675781, 36.417969, 31.8125, 0.382992, 0.805228, 0.07594, 73.90625, -0.902344, 46.044922
8.423582, 68.490234, 36.335938, 31.625, 0.384323, 0.79235, 0.073867, 72.455078, -0.925781, 46.298828
8.445511, 68.105469, 36.347656, 31.289063, 0.382581, 0.777975, 0.078643, 70.769531, -0.800781, 46.419922
8.47909, 67.248047, 36.449219, 30.822266, 0.38232, 0.751339, 0.090123, 67.337891, -0.574219, 46.398438
8.501597, 66.4375, 36.6875, 30.542969, 0.385996, 0.729077, 0.098655, 64.544922, -0.230469, 46.132813
8.52401, 65.486328, 36.773438, 30.505859, 0.391138, 0.702228, 0.109966, 61.587891, -0.15625, 45.716797
8.546186, 64.476563, 36.910156, 30.306641, 0.390129, 0.672695, 0.123373, 58.453125, 0.007813, 45.072266
8.579956, 62.728516, 36.847656, 29.984375, 0.387293, 0.617583, 0.150044, 53.128906, 0.058594, 43.142578
8.601934, 61.429688, 36.867188, 29.978516, 0.386573, 0.574807, 0.174029, 49.732422, 0.195313, 41.59375
8.624063, 60.111328, 36.9375, 29.558594, 0.377465, 0.531088, 0.194567, 46.539063, 0.390625, 39.884766
8.646608, 58.792969, 36.984375, 29.009766, 0.365534, 0.485335, 0.209574, 43.599609, 0.542969, 37.724609
8.68058, 56.472656, 36.792969, 28.544922, 0.350152, 0.415094, 0.245832, 39.683594, 0.472656, 34.484375
8.703039, 54.865234, 36.863281, 28.136719, 0.327766, 0.374814, 0.274359, 37.962891, 0.398438, 32.949219
8.72473, 53.394531, 36.839844, 27.787109, 0.303906, 0.345473, 0.296737, 36.791016, 0.101563, 31.822266
8.74698, 52.152344, 36.636719, 27.980469, 0.295267, 0.328543, 0.315246, 36.064453, -0.417969, 30.96875
8.769432, 51.050781, 36.226563, 28.425781, 0.299862, 0.323261, 0.334248, 35.441406, -1.113281, 30.474609
8.803494, 49.382813, 36.105469, 28.683594, 0.306334, 0.323626, 0.357038, 34.798828, -1.632813, 30.306641
8.825599, 48.341797, 36.214844, 28.490234, 0.296555, 0.325646, 0.368819, 34.597656, -1.722656, 30.626953
8.847759, 47.458984, 36.078125, 28.572266, 0.285419, 0.326075, 0.382389, 34.611328, -2.085938, 31.1875
8.869757, 46.761719, 35.558594, 29.191406, 0.278979, 0.328104, 0.396891, 34.708984, -2.773438, 31.863281
8.903413, 45.919922, 34.890625, 30.357422, 0.289867, 0.347146, 0.407955, 34.957031, -3.785156, 32.669922
8.925981, 45.373047, 34.398438, 31.542969, 0.300818, 0.359339, 0.418559, 35.203125, -4.574219, 33.152344
8.948143, 44.796875, 33.785156, 32.619141, 0.30277, 0.362545, 0.439578, 35.511719, -5.347656, 33.703125
8.970901, 44.289063, 33.148438, 34.132813, 0.299993, 0.357898, 0.465279, 35.888672, -6.195313, 34.460938
9.003749, 43.685547, 32.574219, 36.097656, 0.298222, 0.351358, 0.487497, 36.753906, -7.1875, 35.535156
9.026082, 43.398438, 31.921875, 37.927734, 0.305136, 0.349346, 0.501371, 37.554688, -8.023438, 36.373047
9.048625, 43.191406, 31.558594, 39.923828, 0.314205, 0.352876, 0.518122, 38.529297, -8.542969, 37.28125
9.070364, 43.103516, 31.3125, 42.191406, 0.330631, 0.36083, 0.529559, 39.615234, -8.878906, 38.390625
9.104318, 43.492188, 31.113281, 45.966797, 0.364949, 0.378777, 0.540015, 41.583984, -9.164063, 39.990234
9.126565, 44.189453, 30.632813, 48.794922, 0.383844, 0.38325, 0.552175, 43.046875, -9.453125, 41.115234
9.149265, 45.107422, 30.574219, 51.345703, 0.400194, 0.383966, 0.561511, 44.580078, -9.308594, 42.109375
9.17095, 46.234375, 30.773438, 53.742188, 0.417536, 0.383782, 0.565063, 46.066406, -8.84375, 43.007813
9.204391, 48.65625, 30.730469, 57.230469, 0.446588, 0.380572, 0.569097, 48.302734, -8.359375, 43.939453
9.227284, 50.697266, 30.832031, 59.230469, 0.466555, 0.376436, 0.569943, 49.873047, -7.679688, 44.572266
9.249324, 52.783203, 30.902344, 61.146484, 0.48799, 0.370989, 0.567066, 51.265625, -7.078125, 45.027344
9.271489, 55.142578, 30.65625, 62.796875, 0.513691, 0.362672, 0.559778, 52.712891, -6.632813, 45.185547
9.295513, 57.679688, 30.6875, 64.431641, 0.536119, 0.352304, 0.552466, 54.212891, -5.804688, 45.699219
9.327084, 61.222656, 30.933594, 65.683594, 0.562752, 0.335465, 0.541399, 56.167969, -4.703125, 45.738281
9.349463, 63.828125, 31.421875, 66.042969, 0.58148, 0.327434, 0.528039, 57.453125, -3.851563, 45.462891
9.37199, 66.333984, 32.132813, 66.121094, 0.59788, 0.327834, 0.508473, 58.671875, -2.828125, 45.363281
9.394089, 68.681641, 32.933594, 65.761719, 0.61033, 0.329656, 0.491234, 59.951172, -1.777344, 45.322266
9.427698, 72.144531, 34.539063, 64.441406, 0.620229, 0.333722, 0.467601, 61.833984, -0.394531, 45.072266
9.450512, 74.369141, 35.691406, 63.146484, 0.623832, 0.341961, 0.448254, 63.111328, 0.386719, 44.875
9.472133, 76.441406, 37.03125, 61.316406, 0.624066, 0.357018, 0.426607, 64.349609, 1.246094, 44.576172
9.495026, 78.404297, 38.777344, 59.046875, 0.621997, 0.376919, 0.401919, 65.496094, 2.425781, 44.441406
9.528709, 80.962891, 41.667969, 54.529297, 0.612519, 0.408807, 0.36379, 67.203125, 4.363281, 43.853516
9.550892, 82.574219, 43.515625, 50.861328, 0.60328, 0.43121, 0.334858, 68.435547, 5.707031, 43.216797
9.572959, 83.958984, 45.101563, 46.949219, 0.591005, 0.454783, 0.307197, 69.599609, 6.933594, 42.425781
9.595455, 85.083984, 46.441406, 43.232422, 0.577228, 0.478308, 0.279147, 70.660156, 8.171875, 41.902344
9.629025, 86.060547, 48.421875, 37.070313, 0.552929, 0.515399, 0.237244, 71.96875, 10.34375, 40.716797
9.651661, 86.835938, 49.039063, 32.796875, 0.540001, 0.537354, 0.203392, 72.976563, 11.46875, 39.773438
9.673971, 87.136719, 49.75, 28.328125, 0.522094, 0.55842, 0.170395, 73.757813, 12.90625, 38.716797
9.698014, 87.015625, 50.25, 24.076172, 0.499624, 0.57756, 0.141767, 74.453125, 14.34375, 37.792969
9.729536, 86.433594, 50.675781, 18.152344, 0.464707, 0.601443, 0.106214, 75.097656, 16.480469, 36.333984
9.751755, 85.890625, 50.5, 14.613281, 0.443087, 0.615635, 0.081127, 75.425781, 17.632813, 35.380859
9.774198, 85.269531, 50.132813, 10.542969, 0.416808, 0.628895, 0.053393, 75.730469, 19.003906, 34.083984
9.797115, 84.320313, 49.535156, 6.671875, 0.388575, 0.641011, 0.025596, 75.898438, 20.386719, 32.822266
9.819391, 83.242188, 48.808594, 3.210938, 0.360351, 0.652162, 0.001868, 75.960938, 21.699219, 31.761719
9.85278, 81.382813, 47.253906, -2.058594, 0.315569, 0.666976, -0.031652, 75.796875, 23.667969, 28.835938
9.875087, 80.167969, 45.933594, -4.772461, 0.287363, 0.675305, -0.054161, 75.734375, 24.5625, 27.536133
9.897489, 78.832031, 44.347656, -7.811523, 0.255387, 0.682698, -0.080165, 75.613281, 25.699219, 25.979492
9.919881, 77.441406, 42.816406, -10.425781, 0.225683, 0.689651, -0.103993, 75.417969, 26.785156, 24.664063
9.953274, 75.359375, 40.386719, -13.929688, 0.182327, 0.697633, -0.134575, 75.109375, 28.34375, 22.545898
9.977041, 73.941406, 38.734375, -15.664063, -0.153951, -0.703397, 0.151052, 74.910156, 29.140625, 21.425781
9.997809, 72.8125, 37.226563, -17.173828, 0.128782, 0.708193, -0.166568, 74.832031, 29.789063, 20.250977
10.019294, 71.632813, 35.636719, -18.632813, 0.102769, 0.712066, -0.182485, 74.734375, 30.480469, 19.036133
10.052866, 69.972656, 33.597656, -20.457031, 0.066501, 0.715542, -0.203466, 74.628906, 31.5, 17.25
10.075452, 68.832031, 32.761719, -21.006836, 0.047858, 0.720067, -0.209604, 74.414063, 32.167969, 16.607422
10.097936, 67.8125, 32.328125, -21.225586, 0.030481, 0.724769, -0.215146, 74.195313, 32.851563, 16.235352
10.119961, 66.953125, 32.097656, -21.181641, 0.016202, 0.727854, -0.21851, 73.980469, 33.46875, 16.119141
10.153253, 65.953125, 31.882813, -21.006836, -0.002032, 0.731864, -0.220743, 73.753906, 34.265625, 16.016602
10.176046, 65.123047, 32.722656, -20.382813, -0.008407, 0.736545, -0.212116, 73.275391, 35.054688, 16.536133
10.199422, 64.523438, 33.527344, -19.50293, -0.012489, 0.740083, -0.204246, 72.894531, 35.542969, 17.280273
10.22013, 64.177734, 34.402344, -18.356445, -0.011058, 0.742729, -0.194897, 72.648438, 35.753906, 18.313477
10.253563, 64.238281, 35.445313, -17.020508, -0.003373, 0.745203, -0.185882, 72.703125, 35.671875, 19.638184
10.27619, 64.105469, 36.628906, -15.697266, 0.005041, 0.747529, -0.174251, 72.480469, 35.6875, 21.029297
10.298703, 64.330078, 37.5, -14.249512, 0.015854, 0.749379, -0.162413, 72.580078, 35.300781, 22.449707
10.32072, 64.841797, 38.246094, -12.838867, 0.027623, 0.750938, -0.150102, 72.921875, 34.671875, 23.831055
10.354471, 65.890625, 39.503906, -10.54541, 0.049722, 0.75176, -0.134375, 73.677734, 33.421875, 25.898438
10.376554, 66.910156, 40.007813, -9.201172, 0.06774, 0.752198, -0.129813, 74.392578, 32.417969, 27.132813
10.398707, 67.998047, 40.628906, -7.709961, 0.090333, 0.753136, -0.125913, 75.134766, 31.320313, 28.373047
10.421206, 69.201172, 41.300781, -6.018555, -0.113146, -0.753601, 0.122034, 75.880859, 30.136719, 29.708984
10.454502, 71.146484, 42.371094, -3.016602, 0.149213, 0.755088, -0.108751, 77.037109, 27.9375, 31.986328
10.47687, 72.867188, 42.703125, -1.476563, 0.173686, 0.75231, -0.108852, 77.867188, 26.566406, 33.051758
10.498705, 74.667969, 43.222656, 0.219727, 0.202955, 0.749289, -0.106394, 78.574219, 25.140625, 34.047852
10.521433, 76.558594, 43.675781, 2.606445, 0.235638, 0.747487, -0.102727, 79.011719, 23.53125, 35.417969
10.543809, 78.585938, 43.988281, 5.152344, 0.265477, 0.747187, -0.101026, 79.259766, 21.835938, 36.858398
10.577152, 81.974609, 44.042969, 9.507813, 0.315497, 0.737992, -0.094498, 79.556641, 18.796875, 39.000977
10.600677, 84.796875, 43.433594, 11.654297, 0.347571, 0.720952, -0.086989, 79.910156, 16.871094, 39.720703
10.622929, 87.359375, 42.765625, 13.949219, 0.373659, 0.704013, -0.06843, 80.121094, 14.871094, 40.541016
10.645612, 89.804688, 42.109375, 16.503906, 0.396857, 0.684645, -0.047821, 80.199219, 12.949219, 41.224609
10.679094, 92.683594, 41.03125, 21.322266, 0.436616, 0.655884, -0.015409, 79.886719, 10.046875, 42.509766
10.701598, 94.484375, 40.464844, 23.222656, 0.460207, 0.636244, -0.005726, 79.695313, 9.054688, 42.728516
